customer_id,first_name,last_name,gender,age,order_id,payment_order_id,quatity,online_retail_seller_x,payment_amount,product_id,quantity,store_id,product_name,online_retail_seller_y,category
bc64e25e571,Norah,Waymire,Female,37.0,4e4a7f7a876,68437205.0,1.0,Amazon,207.0,c8779d47241,1.0,6a691ed4216,Steppings Trendy Boots,Amazon,Toys & Games | Sports & Outdoor Play | Blasters & Foam Play
4b5eff3a718,Roy,Chang,Female,27.0,5dd72fe3069,69333440.0,3.0,Amazon,403.0,c8779d47241,1.0,6a691ed4216,Steppings Trendy Boots,Amazon,Toys & Games | Sports & Outdoor Play | Blasters & Foam Play
ba68ba3e8fb,Aliza,Baltimore,Female,29.0,8976160c377,68437283.0,1.0,Amazon,277.0,2bf40d07761,1.0,c2a3d99628b,Sam Stefy Boots,Betsy,Toys & Games | Games & Accessories
4b5eff3a718,Roy,Chang,Female,27.0,5dd72fe3069,69333440.0,3.0,Amazon,403.0,2bf40d07761,2.0,c2a3d99628b,Sam Stefy Boots,Betsy,Toys & Games | Games & Accessories
e46a8e38b20,Mozell,Pelkowski,Female,29.0,2f1734ff71c,68437365.0,3.0,Amazon,473.0,25b628dd429,1.0,af2dbccaaf7,TEN TEN Women's Tan Mid Length Boots Boots,Amazon,Toys & Games | Learning & Education | Counting & Math Toys
8cc3856d393,Tracey,Rivers,Male,39.0,7f54a4e1215,69333453.0,1.0,Betsy,193.0,25b628dd429,1.0,af2dbccaaf7,TEN TEN Women's Tan Mid Length Boots Boots,Amazon,Toys & Games | Learning & Education | Counting & Math Toys
e46a8e38b20,Mozell,Pelkowski,Female,29.0,2f1734ff71c,68437365.0,3.0,Amazon,473.0,3510e6cf5ce,2.0,af2dbccaaf7,Remson India Boots,Betsy,Toys & Games | Arts & Crafts | Stickers
53bc796dc2e,Brianna,Leach,Male,26.0,2e8eb754913,69333508.0,3.0,Betsy,623.0,3510e6cf5ce,1.0,af2dbccaaf7,Remson India Boots,Betsy,Toys & Games | Arts & Crafts | Stickers
f0d01f379ef,Viola,Bitsuie,Male,49.0,70d22865381,68437407.0,1.0,Betsy,238.0,8a1cf4a8690,1.0,77bfaa0efe0,Get Glamr Dazzle Boots,Betsy,Toys & Games | Hobbies | Trains & Accessories | Train Cars | Freight Cars | Flatcars
53bc796dc2e,Brianna,Leach,Male,26.0,2e8eb754913,69333508.0,3.0,Betsy,623.0,8a1cf4a8690,2.0,77bfaa0efe0,Get Glamr Dazzle Boots,Betsy,Toys & Games | Hobbies | Trains & Accessories | Train Cars | Freight Cars | Flatcars
0e9650c7222,Franklyn,Emard,Female,42.0,252a0cd10b3,68437423.0,1.0,Amazon,188.0,97156b0848a,1.0,9fbe2301306,"Jack Klein Goldjack Analog Watch  - For Boys, Men",Amazon,Toys & Games | Play Vehicles | Play Trains & Railway Sets | Train Sets
e7320ada110,Edward,Trujillo,Female,52.0,0def32eda2f,69333509.0,1.0,Amazon,83.0,97156b0848a,1.0,9fbe2301306,"Jack Klein Goldjack Analog Watch  - For Boys, Men",Amazon,Toys & Games | Play Vehicles | Play Trains & Railway Sets | Train Sets
0eab8a83442,Willodean,Konopacki,Female,56.0,897937381db,68437451.0,3.0,Amazon,667.0,f5828a1db62,1.0,e51b40bcf1e,Dearfoams Boots,Amazon,Toys & Games | Hobbies | Models & Model Kits | Pre-Built & Diecast Models | Vehicles
d3895df8028,Greg,Lee,Male,46.0,7d933b8962d,69333567.0,1.0,Betsy,163.0,f5828a1db62,1.0,e51b40bcf1e,Dearfoams Boots,Amazon,Toys & Games | Hobbies | Models & Model Kits | Pre-Built & Diecast Models | Vehicles
0eab8a83442,Willodean,Konopacki,Female,56.0,897937381db,68437451.0,3.0,Amazon,667.0,a5b1c004eb4,2.0,e51b40bcf1e,"fastrack 38015PL01 Analog Watch  - For Men, Boys",Amazon,Toys & Games | Stuffed Animals & Plush Toys | Stuffed Animals & Teddy Bears
3a6157a3396,Caleb,Tucker,Male,45.0,a2ce74c81f7,69333627.0,1.0,Betsy,94.0,a5b1c004eb4,1.0,e51b40bcf1e,"fastrack 38015PL01 Analog Watch  - For Men, Boys",Amazon,Toys & Games | Stuffed Animals & Plush Toys | Stuffed Animals & Teddy Bears
1274e9c03fe,Beckie,Silvestrini,Female,55.0,d8fbe59c430,68437453.0,1.0,Amazon,216.0,28460ba9222,1.0,b4dec959fc6,Kielz Ladies Boots,Betsy,Toys & Games | Dolls & Accessories | Playsets
918dc4ae053,Damon,Kirk,Female,53.0,b68bc358a77,69333630.0,1.0,Amazon,225.0,28460ba9222,1.0,b4dec959fc6,Kielz Ladies Boots,Betsy,Toys & Games | Dolls & Accessories | Playsets
91cc77c9d15,Rebecka,Gesick,Female,32.0,5ca75ebb329,68437454.0,1.0,Amazon,228.0,8ebfa94a15c,1.0,5746e3e036f,"A Avon PK_504 Analog Watch  - For Men, Boys",Amazon,Toys & Games | Sports & Outdoor Play | Play Sets & Playground Equipment | Play & Swing Sets
eae0dc3743e,Kara,English,Female,35.0,728047be96d,69333827.0,1.0,Amazon,175.0,8ebfa94a15c,1.0,5746e3e036f,"A Avon PK_504 Analog Watch  - For Men, Boys",Amazon,Toys & Games | Sports & Outdoor Play | Play Sets & Playground Equipment | Play & Swing Sets
0b8410c1ced,Frederica,Blunk,Male,26.0,8a08045f6c4,68437524.0,1.0,Betsy,203.0,168cbd55d70,1.0,c19a46f01b0,Kielz Ladies Boots,Betsy,Toys & Games | Baby & Toddler Toys | Bath Toys
008e1596571,Sheena,Rivers,Male,54.0,2f8c29bd61d,69333893.0,10.0,Betsy,1987.0,168cbd55d70,1.0,c19a46f01b0,Kielz Ladies Boots,Betsy,Toys & Games | Baby & Toddler Toys | Bath Toys
239a2dc2065,Glen,Bartolet,Female,60.0,00b60193ca8,68437660.0,1.0,Amazon,229.0,ac42efcc761,1.0,9473ff13abc,"Franck Bella FB0122DD Analog Watch  - For Men, Boys",Amazon,Toys & Games | Arts & Crafts
008e1596571,Sheena,Rivers,Male,54.0,2f8c29bd61d,69333893.0,10.0,Betsy,1987.0,ac42efcc761,2.0,9473ff13abc,"Franck Bella FB0122DD Analog Watch  - For Men, Boys",Amazon,Toys & Games | Arts & Crafts
1f86349f19a,Freeman,Gochal,Male,48.0,0a793995c9b,68437768.0,1.0,Betsy,261.0,9d01b39834f,1.0,c0cb61ba4c7,Catwalk Boots,Amazon,"Baby Products | Activity & Entertainment | Bouncers, Jumpers & Swings"
008e1596571,Sheena,Rivers,Male,54.0,2f8c29bd61d,69333893.0,10.0,Betsy,1987.0,9d01b39834f,3.0,c0cb61ba4c7,Catwalk Boots,Amazon,"Baby Products | Activity & Entertainment | Bouncers, Jumpers & Swings"
f568876ab3d,Vincent,Meinerding,Female,38.0,3bfefa80867,68437859.0,1.0,Amazon,169.0,91a2962c9e8,1.0,a1882b7556a,Rialto Boots,Amazon,Toys & Games | Stuffed Animals & Plush Toys | Stuffed Animals & Teddy Bears
008e1596571,Sheena,Rivers,Male,54.0,2f8c29bd61d,69333893.0,10.0,Betsy,1987.0,91a2962c9e8,4.0,a1882b7556a,Rialto Boots,Amazon,Toys & Games | Stuffed Animals & Plush Toys | Stuffed Animals & Teddy Bears
50d9f725d63,Rima,Bevelacqua,Female,49.0,ee881208ae7,68437922.0,1.0,Amazon,283.0,cba2598ad9e,1.0,462352beb48,Salt N Pepper 12-298 Taupe Boots,Amazon,Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts
987d21d62a2,Ellen,Estes,Female,45.0,f36824ee2f6,69333986.0,1.0,Amazon,294.0,cba2598ad9e,1.0,462352beb48,Salt N Pepper 12-298 Taupe Boots,Amazon,Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts
6a9b4e32883,Glendora,Sarbacher,Male,41.0,361849aa917,68437931.0,1.0,Betsy,188.0,c44932c5d22,1.0,c19a46f01b0,"Alfajr WQ18 Qibla Compass Digital Watch  - For Men, Boys, Girls",Betsy,Toys & Games | Puzzles | Jigsaw Puzzles
e4f9a7a6259,Gordon,Gallegos,Female,33.0,f1ebe19b11b,69334008.0,1.0,Amazon,254.0,c44932c5d22,1.0,c19a46f01b0,"Alfajr WQ18 Qibla Compass Digital Watch  - For Men, Boys, Girls",Betsy,Toys & Games | Puzzles | Jigsaw Puzzles
19abe27202f,Cristy,Lother,Female,28.0,fa6ab711493,68438068.0,1.0,Amazon,137.0,502c209988d,1.0,d2eb29918c1,Steppings Trendy Boots,Amazon,Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicles | Trucks
2514666bad0,Tyrone,Gamble,Male,37.0,6e6ca2d227d,69334100.0,1.0,Betsy,130.0,502c209988d,1.0,d2eb29918c1,Steppings Trendy Boots,Amazon,Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicles | Trucks
d75394a9b42,Nicolette,Brossart,Male,48.0,940db55d919,68438108.0,1.0,Betsy,214.0,479c5d9e6fa,1.0,b41f07a944b,"Sale Funda SFGFU694 Analog Watch  - For Boys, Men",Betsy,Toys & Games | Toy Figures & Playsets | Action Figures
9033ccb005d,Kristina,Mcintosh,Female,53.0,4f59d6f4b81,69334101.0,1.0,Amazon,170.0,479c5d9e6fa,1.0,b41f07a944b,"Sale Funda SFGFU694 Analog Watch  - For Boys, Men",Betsy,Toys & Games | Toy Figures & Playsets | Action Figures
235f988b837,Tracey,Modzelewski,Female,32.0,d3f07ef6a17,68438109.0,1.0,Amazon,152.0,097b41f1251,1.0,a1882b7556a,Steppings Trendy Boots,Betsy,Toys & Games | Hobbies | Trains & Accessories | Train Cars | Locomotives | Diesel
83f33f545c2,Russell,Reyes,Female,42.0,35d4e07fb17,69334176.0,1.0,Amazon,218.0,097b41f1251,1.0,a1882b7556a,Steppings Trendy Boots,Betsy,Toys & Games | Hobbies | Trains & Accessories | Train Cars | Locomotives | Diesel
04d1fe5f3cb,Virgina,Tegarden,Female,29.0,2b71b264098,68438198.0,1.0,Amazon,236.0,ead6afbe107,1.0,0e887f97c23,"Britex BT2050+BT3101 He & She Analog Watch  - For Couple, Women, Men, Boys, Girls",Amazon,Toys & Games | Learning & Education | Flash Cards
1323e8cb677,Joanne,Huynh,Male,31.0,8217b8de4c1,69334178.0,15.0,Betsy,2790.0,ead6afbe107,1.0,0e887f97c23,"Britex BT2050+BT3101 He & She Analog Watch  - For Couple, Women, Men, Boys, Girls",Amazon,Toys & Games | Learning & Education | Flash Cards
f3796384831,Tiera,Frankel,Male,32.0,9981499a3da,68438409.0,1.0,Betsy,224.0,885f3c5385a,1.0,3b2e4ab203f,TSG Kelz Boots,Betsy,Toys & Games | Arts & Crafts | Craft Kits | Paint with Water Kits
1323e8cb677,Joanne,Huynh,Male,31.0,8217b8de4c1,69334178.0,15.0,Betsy,2790.0,885f3c5385a,2.0,3b2e4ab203f,TSG Kelz Boots,Betsy,Toys & Games | Arts & Crafts | Craft Kits | Paint with Water Kits
98156e049cf,Earleen,Mai,Female,51.0,b2f4bd6d311,68438540.0,1.0,Amazon,200.0,91913e54ba8,1.0,f1ad3050fb7,J.D.H. 111-222 Boots,Betsy,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Skateboarding | Standard Skateboards & Longboards | Longboards"
1323e8cb677,Joanne,Huynh,Male,31.0,8217b8de4c1,69334178.0,15.0,Betsy,2790.0,91913e54ba8,4.0,f1ad3050fb7,J.D.H. 111-222 Boots,Betsy,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Skateboarding | Standard Skateboards & Longboards | Longboards"
ab645572cd5,Leonida,Gobern,Female,44.0,3e2cf15f797,68438647.0,6.0,Amazon,1394.0,6f9429b1986,1.0,6c5ea590300,"Disney 98189 Analog Watch  - For Boys, Girls",Betsy,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Inline Skates"
1323e8cb677,Joanne,Huynh,Male,31.0,8217b8de4c1,69334178.0,15.0,Betsy,2790.0,6f9429b1986,5.0,6c5ea590300,"Disney 98189 Analog Watch  - For Boys, Girls",Betsy,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Inline Skates"
ab645572cd5,Leonida,Gobern,Female,44.0,3e2cf15f797,68438647.0,6.0,Amazon,1394.0,67c1ce5b981,2.0,6c5ea590300,Get Glamr Designer Snowra Boots,Amazon,Toys & Games | Arts & Crafts
294daf3c6f7,Julie,Huber,Female,58.0,52d65e9e050,69334270.0,1.0,Amazon,163.0,67c1ce5b981,1.0,6c5ea590300,Get Glamr Designer Snowra Boots,Amazon,Toys & Games | Arts & Crafts
3339aacfa95,Ressie,Auffrey,Male,43.0,54daa7b6ad5,68438654.0,1.0,Betsy,259.0,d0891b1b7ab,1.0,4d8bb34e073,Pinza Black Christmas Boots,Amazon,Toys & Games | Building Toys | Building Sets
e6c63e1b569,Dale,Terry,Female,58.0,1cfb720776f,69334309.0,1.0,Amazon,88.0,d0891b1b7ab,1.0,4d8bb34e073,Pinza Black Christmas Boots,Amazon,Toys & Games | Building Toys | Building Sets
e9ac9e8628b,Justine,Mugnolo,Female,48.0,2593d7b8888,68438889.0,1.0,Amazon,151.0,dee8126ef79,1.0,dbfd2c2be41,Kielz Ladies Boots,Amazon,Sports & Outdoors | Sports & Fitness | Leisure Sports & Game Room | Table Tennis | Table Tennis Sets
051539f416c,Sherri,Boyle,Female,44.0,389d0d9cef8,69334312.0,1.0,Amazon,190.0,dee8126ef79,1.0,dbfd2c2be41,Kielz Ladies Boots,Amazon,Sports & Outdoors | Sports & Fitness | Leisure Sports & Game Room | Table Tennis | Table Tennis Sets
f3dd4e214bc,Eladia,Saulter,Male,37.0,58acc29f513,68439120.0,1.0,Betsy,172.0,7cb5d8f80df,1.0,fbd1c8eda1f,Salt N Pepper 13-552 Rebacca Almond Boots,Amazon,Toys & Games | Puzzles | Jigsaw Puzzles
016824d8039,Reginald,Davidson,Female,43.0,6bd92f02e27,69334352.0,1.0,Amazon,240.0,7cb5d8f80df,1.0,fbd1c8eda1f,Salt N Pepper 13-552 Rebacca Almond Boots,Amazon,Toys & Games | Puzzles | Jigsaw Puzzles
a2f21984d7b,Chaya,Malvin,Male,31.0,24935c600c0,68439210.0,1.0,Betsy,132.0,b54b458a4a4,1.0,0531780ce60,"Rockstar R_056 Chrono Analog Watch  - For Men, Boys",Amazon,Toys & Games | Baby & Toddler Toys
77db086b58e,Jodi,Fields,Female,38.0,4f8fb2724e7,69334356.0,1.0,Amazon,275.0,b54b458a4a4,1.0,0531780ce60,"Rockstar R_056 Chrono Analog Watch  - For Men, Boys",Amazon,Toys & Games | Baby & Toddler Toys
912d8c52d46,Salena,Karpel,Female,47.0,ba33821875a,68439642.0,1.0,Amazon,195.0,6fbc2ae2b58,1.0,c30df02fe10,Selfie Boots,Amazon,Baby Products | Nursery | Furniture | Cribs & Nursery Beds | Toddler Beds
2a334a91080,Austin,Li,Female,50.0,bd70369745e,69334421.0,1.0,Amazon,282.0,6fbc2ae2b58,1.0,c30df02fe10,Selfie Boots,Amazon,Baby Products | Nursery | Furniture | Cribs & Nursery Beds | Toddler Beds
d9856d67177,Yoko,Fishburne,Female,56.0,40f275b0640,68439699.0,1.0,Amazon,239.0,fe9b3ddadd3,1.0,bc359eb7738,"Vizion 8502-7PURPLE Sports Series Digital Watch  - For Boys, Girls",Betsy,Video Games | Nintendo Switch | Games
5302b42cd3f,Erin,Whitney,Male,33.0,2b7d7e4df3a,69334487.0,1.0,Betsy,135.0,fe9b3ddadd3,1.0,bc359eb7738,"Vizion 8502-7PURPLE Sports Series Digital Watch  - For Boys, Girls",Betsy,Video Games | Nintendo Switch | Games
3e3a1b21a1c,Taryn,Moyd,Male,25.0,a4e7ca2f1b2,68440068.0,1.0,Betsy,158.0,c638cc67567,1.0,1e5ca5ebd00,Belle Gambe Boots,Amazon,Toys & Games | Toy Figures & Playsets | Action Figures
d1644a478f8,Nina,Mclaughlin,Female,36.0,626843da4c4,69334529.0,1.0,Amazon,214.0,c638cc67567,1.0,1e5ca5ebd00,Belle Gambe Boots,Amazon,Toys & Games | Toy Figures & Playsets | Action Figures
95f1473bb4b,Katina,Polidori,Female,54.0,3616ae5bc97,68440275.0,1.0,Amazon,176.0,b9a6fbd72ca,1.0,2b8ac11786e,"Disney LP-1008 (Yellow) Analog Watch  - For Boys, Girls",Amazon,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Scooters"
43e818bb2ec,Jasmine,Trevino,Female,53.0,5d8058eccad,69334727.0,1.0,Amazon,264.0,b9a6fbd72ca,1.0,2b8ac11786e,"Disney LP-1008 (Yellow) Analog Watch  - For Boys, Girls",Amazon,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Scooters"
a362ce81f2d,Rickie,Plumer,Male,28.0,95d3b2fb56c,68440320.0,1.0,Betsy,180.0,bd76d9d76c7,1.0,127a9c2ef37,"Elantra S 10 Analog Watch  - For Boys, Men",Betsy,Toys & Games | Kids' Electronics | Electronic Learning Toys
83c1414a4eb,Elaine,Malone,Female,56.0,0e3cd4632d2,69334883.0,1.0,Amazon,96.0,bd76d9d76c7,1.0,127a9c2ef37,"Elantra S 10 Analog Watch  - For Boys, Men",Betsy,Toys & Games | Kids' Electronics | Electronic Learning Toys
b024545b1b3,Alex,Loader,Female,26.0,b0da48999aa,68440439.0,1.0,Amazon,151.0,3163260204,1.0,7c5435102e7,Willy Winkies Black Boots,Betsy,"Clothing, Shoes & Jewelry | Luggage & Travel Gear | Backpacks"
09c8b084e56,Ernest,Alvarez,Female,47.0,1a54fefedf1,69334972.0,1.0,Amazon,191.0,3163260204,1.0,7c5435102e7,Willy Winkies Black Boots,Betsy,"Clothing, Shoes & Jewelry | Luggage & Travel Gear | Backpacks"
349b2b33f31,Lashon,Vizarro,Female,29.0,98eb64e3aaa,68440517.0,1.0,Amazon,239.0,34b7053fe13,1.0,447315af0bd,"Marvel DW100243 Digital Watch  - For Boys, Girls",Betsy,Toys & Games | Dolls & Accessories | Playsets
f4f78fa4977,Stuart,Norman,Female,45.0,bdd9bbceaad,69335071.0,1.0,Amazon,193.0,34b7053fe13,1.0,447315af0bd,"Marvel DW100243 Digital Watch  - For Boys, Girls",Betsy,Toys & Games | Dolls & Accessories | Playsets
33a42b654fc,Lauran,Burnard,Female,45.0,a1e5959750d,68440577.0,1.0,Amazon,305.0,6cbe589de6c,1.0,9c68a7d4b15,DJH Boots,Betsy,Toys & Games | Dress Up & Pretend Play | Pretend Play
8d687d3a4b3,Stacy,Bell,Male,35.0,e55ee7e6bee,69335198.0,1.0,Betsy,207.0,6cbe589de6c,1.0,9c68a7d4b15,DJH Boots,Betsy,Toys & Games | Dress Up & Pretend Play | Pretend Play
47c675c5700,Ceola,Setter,Female,39.0,674e5f19844,68440579.0,1.0,Amazon,267.0,d71064cf7ce,1.0,5cea6b010ab,"Franck Bella FB123D Analog Watch  - For Men, Boys",Amazon,Toys & Games | Arts & Crafts | Craft Kits
3b7a64aaa4f,Aimee,Hampton,Male,44.0,f191687928c,69335236.0,1.0,Betsy,146.0,d71064cf7ce,1.0,5cea6b010ab,"Franck Bella FB123D Analog Watch  - For Men, Boys",Amazon,Toys & Games | Arts & Crafts | Craft Kits
70df05f0e00,My,Rantanen,Male,36.0,e8f8a9470cc,68440673.0,1.0,Betsy,167.0,21cd60cee6e,1.0,cc44a7e94c0,Get Glamr Stylish Boots,Amazon,Toys & Games | Toy Figures & Playsets | Action Figures
b256227f406,Brent,Mason,Male,39.0,68460d1545b,69335320.0,1.0,Betsy,230.0,21cd60cee6e,1.0,cc44a7e94c0,Get Glamr Stylish Boots,Amazon,Toys & Games | Toy Figures & Playsets | Action Figures
28dd10eb587,Lorrine,Worlds,Male,41.0,d4a23719a79,68440697.0,1.0,Betsy,186.0,cf15043c6d6,1.0,baac0a8c0be,"Skmei DG1010-Black-Gold Sports Digital Watch  - For Men, Boys, Women, Girls",Amazon,Toys & Games | Novelty & Gag Toys
793bd3d0455,Jeanne,Wallace,Male,39.0,b25e167e287,69335330.0,1.0,Betsy,227.0,cf15043c6d6,1.0,baac0a8c0be,"Skmei DG1010-Black-Gold Sports Digital Watch  - For Men, Boys, Women, Girls",Amazon,Toys & Games | Novelty & Gag Toys
e6458f4068b,Peggie,Sturiale,Female,37.0,9247dbe1a9f,68440751.0,1.0,Amazon,181.0,e75c7db067c,1.0,42959f2b313,Magnum Footwear Lifestyle Boots,Amazon,Toys & Games | Stuffed Animals & Plush Toys | Plush Puppets
f8a1b7b789f,Brent,Macias,Male,39.0,e6d31b31a85,69335339.0,1.0,Betsy,248.0,e75c7db067c,1.0,42959f2b313,Magnum Footwear Lifestyle Boots,Amazon,Toys & Games | Stuffed Animals & Plush Toys | Plush Puppets
412a2434f53,Daron,Dinos,Male,35.0,b034138c843,68441076.0,1.0,Betsy,248.0,fcd12c5ecfb,1.0,8b6550e0bfa,Magnum Footwear Lifestyle Boots,Betsy,Toys & Games | Party Supplies | Party Favors
cb41e05e7eb,Dillon,Wilcox,Male,45.0,70952de4de2,69335735.0,1.0,Betsy,156.0,fcd12c5ecfb,1.0,8b6550e0bfa,Magnum Footwear Lifestyle Boots,Betsy,Toys & Games | Party Supplies | Party Favors
c16f8da4e90,An,Fritz,Female,38.0,c684148a619,68441081.0,3.0,Amazon,554.0,9f4719bbff7,1.0,87804f935ae,Steppings Trendy Boots,Amazon,Toys & Games | Party Supplies | Balloons
c05eed54aba,Billy,Mcintyre,Male,36.0,e60326597b7,69335926.0,1.0,Betsy,128.0,9f4719bbff7,1.0,87804f935ae,Steppings Trendy Boots,Amazon,Toys & Games | Party Supplies | Balloons
c16f8da4e90,An,Fritz,Female,38.0,c684148a619,68441081.0,3.0,Amazon,554.0,5ac212d036f,2.0,87804f935ae,"Eleganzza Denim Denim Analog Watch  - For Men, Women, Boys, Girls, Couple",Amazon,Toys & Games | Games & Accessories | Board Games
314e0679e03,Aaron,Chapman,Male,53.0,122f1b2c92b,69335955.0,1.0,Betsy,194.0,5ac212d036f,1.0,87804f935ae,"Eleganzza Denim Denim Analog Watch  - For Men, Women, Boys, Girls, Couple",Amazon,Toys & Games | Games & Accessories | Board Games
3cf05c6e56b,Portia,Stimmel,Male,35.0,8764660134e,68441235.0,1.0,Betsy,111.0,136349dc0a4,1.0,086e1eb0964,CatBird Boots,Betsy,Toys & Games | Hobbies | Trains & Accessories | Train Cars | Freight Cars | Boxcars
2fefb05ca95,Donald,Carlson,Male,49.0,b84ad656c42,69335965.0,1.0,Betsy,195.0,136349dc0a4,1.0,086e1eb0964,CatBird Boots,Betsy,Toys & Games | Hobbies | Trains & Accessories | Train Cars | Freight Cars | Boxcars
029e98cfbbd,Rhea,Aredondo,Male,45.0,1689259cf4d,68441428.0,1.0,Betsy,238.0,593a2475e36,1.0,88e2e0aea83,Bruno Manetti 664 Boots,Betsy,"Toys & Games | Kids' Furniture, D??cor & Storage | Toy Chests & Storage"
3780113672d,Sally,Lamb,Female,38.0,1d56b393015,69336159.0,1.0,Amazon,153.0,593a2475e36,1.0,88e2e0aea83,Bruno Manetti 664 Boots,Betsy,"Toys & Games | Kids' Furniture, D??cor & Storage | Toy Chests & Storage"
137021b3524,Benedict,Sama,Male,41.0,52d3977cc2d,68441526.0,1.0,Betsy,239.0,c708c1dcac3,1.0,c9b003e486d,"Lenco Bdblue Tango Analog Watch  - For Men, Boys",Betsy,Toys & Games | Stuffed Animals & Plush Toys | Plush Pillows
03186b8bc17,Ivan,Fritz,Female,40.0,cf5c66c99f8,69336269.0,1.0,Amazon,305.0,c708c1dcac3,1.0,c9b003e486d,"Lenco Bdblue Tango Analog Watch  - For Men, Boys",Betsy,Toys & Games | Stuffed Animals & Plush Toys | Plush Pillows
0e06ee97896,Alyce,Arias,Male,36.0,fef9150781d,68441587.0,1.0,Betsy,255.0,a144fb83f19,1.0,d59170babf7,Get Glamr Designer Kuyal Boots,Betsy,Toys & Games | Stuffed Animals & Plush Toys | Stuffed Animals & Teddy Bears
701a5a33e27,Tracy,Greene,Male,57.0,b5bb67a1671,69336373.0,1.0,Betsy,186.0,a144fb83f19,1.0,d59170babf7,Get Glamr Designer Kuyal Boots,Betsy,Toys & Games | Stuffed Animals & Plush Toys | Stuffed Animals & Teddy Bears
78d9f615be6,Heike,Berganza,Female,42.0,d1f9b18d847,68441630.0,1.0,Amazon,126.0,b1af31d353f,1.0,c59e235e066,"Zoop C4040PP03 Digital Watch  - For Boys, Girls",Betsy,Toys & Games | Arts & Crafts | Clay & Dough
fc719d69959,Raven,Grimes,Female,49.0,4ac7b7b286c,69336508.0,1.0,Amazon,103.0,b1af31d353f,1.0,c59e235e066,"Zoop C4040PP03 Digital Watch  - For Boys, Girls",Betsy,Toys & Games | Arts & Crafts | Clay & Dough
f5723bbe3d3,Carey,Dopico,Female,46.0,7970bc08c7e,68441631.0,1.0,Amazon,273.0,37dec9034c1,1.0,64105216cc1,"Shoppingekart DS0222 Rewin Pack of 3 Digital Watch  - For Boys, Girls, Couple, Men",Amazon,"Toys & Games | Kids' Furniture, D??cor & Storage"
ed265108403,Ross,Dougherty,Female,40.0,70deaa170f5,69336575.0,1.0,Amazon,186.0,37dec9034c1,1.0,64105216cc1,"Shoppingekart DS0222 Rewin Pack of 3 Digital Watch  - For Boys, Girls, Couple, Men",Amazon,"Toys & Games | Kids' Furniture, D??cor & Storage"
56e1e7948a8,Dottie,Hellickson,Female,55.0,fe54088a443,68441676.0,1.0,Amazon,164.0,bdc52e0b19f,1.0,c383dcffd48,Stylistry Maxis Sa3228-25relong1712 Boots,Betsy,Toys & Games | Games & Accessories | Card Games
2c5275e0c8e,Melody,Macias,Male,35.0,82644854aa5,69336642.0,1.0,Betsy,217.0,bdc52e0b19f,1.0,c383dcffd48,Stylistry Maxis Sa3228-25relong1712 Boots,Betsy,Toys & Games | Games & Accessories | Card Games
40dc26cfc64,Deandrea,Hughey,Female,36.0,3a492f1cac3,68441731.0,1.0,Amazon,188.0,23136954b0f,1.0,561005f6dea,Steppings Trendy Boots,Amazon,Toys & Games | Sports & Outdoor Play | Ball Pits & Accessories
4771e388335,Debbie,Mora,Female,47.0,d7da5718181,69336906.0,1.0,Amazon,172.0,23136954b0f,1.0,561005f6dea,Steppings Trendy Boots,Amazon,Toys & Games | Sports & Outdoor Play | Ball Pits & Accessories
78666bd6d09,Martina,Staback,Female,30.0,7732492771a,68441781.0,1.0,Amazon,179.0,ae9a147a8c1,1.0,7be6e7e8f6e,"D'Signer 681GM_WHT Analog Watch  - For Men, Boys",Amazon,"Toys & Games | Collectible Toys | Statues, Bobbleheads & Busts | Statues"
ac918789e84,Dennis,James,Female,58.0,342b09f097f,69337052.0,3.0,Amazon,624.0,ae9a147a8c1,2.0,7be6e7e8f6e,"D'Signer 681GM_WHT Analog Watch  - For Men, Boys",Amazon,"Toys & Games | Collectible Toys | Statues, Bobbleheads & Busts | Statues"
ba026df7e70,Skye,Fillingim,Female,40.0,dd252b2fb64,68441807.0,1.0,Amazon,286.0,da76af2a993,1.0,3b219abf4b8,Rialto Boots,Amazon,Sports & Outdoors | Sports & Fitness | Leisure Sports & Game Room | Trampolines & Accessories | Parts & Accessories
afd92b0f31a,Gordon,Lowe,Female,53.0,5520ff1dd7f,69337129.0,1.0,Amazon,197.0,da76af2a993,1.0,3b219abf4b8,Rialto Boots,Amazon,Sports & Outdoors | Sports & Fitness | Leisure Sports & Game Room | Trampolines & Accessories | Parts & Accessories
